variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
90,2.8,2.0,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4531,0.0676,20.5,3.8,2.5943,0.0,32.0,3.73,3.2443,0.0,6.605,1.9799,8.0,3.73,1.41,1.6781
29,2.8,1.8,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4656,0.0588,20.59,3.83,2.8714,0.0,34.0,3.75,3.2343,0.0,7.132,2.2001,6.0,3.71,1.37,1.6968
10,2.8,1.8,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4587,0.0563,20.78,3.87,2.6861,0.0,44.0,3.78,3.2219,0.0,7.182,2.2031,11.0,3.74,1.39,1.6386
414,3.2,2.0,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4187,0.0726,20.22,3.9,2.8297,0.0,36.0,3.73,3.2206,0.0,8.001,2.1541,4.0,3.72,1.36,1.6959
0,2.8,1.8,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4756,0.0692,20.78,4.01,2.0979,0.0,50.0,3.88,3.21,0.0,6.747,2.0354,8.0,3.89,1.39,1.6677
46,2.8,1.8,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4522,0.0598,20.81,3.92,2.2587,0.0,40.0,3.78,3.2083,0.0,6.558,2.0984,3.0,3.77,1.42,1.7098
235,3.0,2.0,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4182,0.0618,20.69,3.98,2.271,0.0,39.0,3.82,3.2051,0.0,6.995,1.988,5.0,3.81,1.35,1.678
263,3.0,2.0,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4533,0.0562,20.72,3.76,3.1139,0.0,37.0,3.72,3.1948,0.0,7.304,2.3819,6.0,3.69,1.4,1.6734
218,3.0,2.0,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4446,0.0527,20.57,3.87,2.5763,0.0,40.0,3.77,3.1943,0.0,6.641,2.2656,6.0,3.77,1.4,1.6705
253,3.0,2.0,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4229,0.0702,20.77,3.8,2.632,0.0,37.0,3.7,3.1913,0.0,7.336,2.1228,5.0,3.72,1.32,1.6725
2,2.8,1.8,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4546,0.056,20.78,3.84,2.368,0.0,44.0,3.75,3.189,0.0,6.96,2.119,11.0,3.73,1.41,1.6209
91,2.8,2.0,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4248,0.0715,20.56,3.86,2.0711,0.0,37.0,3.78,3.1859,0.0,6.19,1.7269,1.0,3.76,1.34,1.7104
342,3.2,1.8,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4205,0.0616,20.12,3.83,2.651,0.0,40.0,3.76,3.1857,0.0,7.828,2.1048,9.0,3.75,1.26,1.629
326,3.2,1.8,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4463,0.0512,20.14,3.8,2.756,0.0,39.0,3.75,3.178,0.0,7.715,2.3241,3.0,3.73,1.42,1.6929
38,2.8,1.8,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4319,0.0677,20.61,3.84,2.5285,0.0,37.0,3.73,3.1664,0.0,6.305,1.93,8.0,3.73,1.28,1.6328
37,2.8,1.8,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4162,0.0671,20.93,3.84,2.3385,0.0,37.0,3.76,3.1663,0.0,6.218,1.9075,4.0,3.77,1.31,1.668
362,3.2,1.8,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4085,0.0555,20.27,3.87,2.6743,0.0,37.0,3.76,3.1614,0.0,7.907,2.2416,9.0,3.77,1.27,1.6132
145,2.8,2.2,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3973,0.0682,19.18,3.55,3.0707,0.0,25.0,3.52,3.1511,0.0,6.531,2.0726,4.0,3.51,1.33,1.6547
252,3.0,2.0,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4308,0.0566,20.37,3.79,2.6263,0.0,33.0,3.69,3.1437,0.0,6.301,2.0572,2.0,3.7,1.28,1.6811
234,3.0,2.0,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4289,0.0674,20.34,3.89,2.2678,0.0,39.0,3.79,3.138,0.0,6.807,1.9909,7.0,3.82,1.29,1.6277
18,2.8,1.8,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4465,0.0675,20.47,3.84,2.4551,0.0,42.0,3.71,3.1325,0.0,6.181,1.8622,12.0,3.72,1.29,1.5802
397,3.2,2.0,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4069,0.0592,20.46,3.88,2.6619,0.0,40.0,3.79,3.1277,0.0,7.627,2.2185,5.0,3.77,1.25,1.6359
199,3.0,1.8,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4171,0.0694,20.37,3.76,2.8658,0.0,35.0,3.72,3.1165,0.0,7.385,2.1527,7.0,3.69,1.24,1.6134
92,2.8,2.0,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.425,0.0537,20.89,3.93,2.1538,0.0,44.0,3.8,3.1146,0.0,5.905,1.8604,7.0,3.78,1.27,1.6148
20,2.8,1.8,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4241,0.0638,20.94,3.87,2.4687,0.0,39.0,3.78,3.1018,0.0,6.733,2.086,10.0,3.73,1.27,1.5781
378,3.2,2.0,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.444,0.0556,20.13,3.95,2.4247,0.0,38.0,3.82,3.0716,0.0,6.941,2.3514,8.0,3.82,1.26,1.589
64,2.8,2.0,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4653,0.0556,20.63,3.88,2.5284,0.0,41.0,3.77,3.0669,0.0,6.834,2.1788,10.0,3.78,1.31,1.573
415,3.2,2.0,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4004,0.0567,20.36,3.86,2.2732,0.0,37.0,3.76,3.025,0.0,7.136,2.1229,2.0,3.83,1.22,1.6126
83,2.8,2.0,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4529,0.0563,21.17,3.98,1.852,0.0,48.0,3.86,3.0054,0.0,7.753,2.136,11.0,3.85,1.33,1.5286
198,3.0,1.8,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4273,0.0607,20.15,3.84,2.1279,0.0,33.0,3.76,2.9497,0.0,6.134,2.073,7.0,3.74,1.16,1.533
72,2.8,2.0,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4312,0.0701,20.72,3.86,2.0067,0.0,39.0,3.82,2.93,0.0,6.596,1.8954,8.0,3.82,1.22,1.5144
207,3.0,1.8,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4608,0.0576,20.24,3.84,2.1392,0.0,35.0,3.8,2.8763,0.0,6.971,2.2323,10.0,3.8,1.29,1.4764
