variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
532,2.4,2.0,0.65,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4737,0.0842,21.49,3.5,2.9608,0.0,28.0,3.34,3.2451,0.0,5.358,1.4692,6.0,3.36,1.45,1.7047
243,2.4,1.8,0.7,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.466,0.0688,23.24,3.1,3.2186,0.0,20.0,3.1,3.2384,0.0,5.557,1.5883,3.0,3.1,1.57,1.729
2223,2.8,1.8,0.7,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4334,0.0678,22.66,3.41,3.2944,0.0,18.0,3.41,3.2305,0.0,7.048,2.0853,3.0,3.41,1.51,1.7153
496,2.4,2.0,0.65,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4795,0.0753,21.63,3.41,2.993,0.0,27.0,3.22,3.2273,0.0,5.403,1.4267,3.0,3.19,1.47,1.7275
1434,2.6,2.0,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4267,0.0699,20.75,3.8,2.2095,0.0,40.0,3.69,3.2252,0.0,5.732,1.6854,4.0,3.69,1.35,1.7006
1504,2.6,2.0,0.65,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4655,0.0672,21.15,3.6,2.9098,0.0,31.0,3.43,3.2222,0.0,5.941,1.662,4.0,3.41,1.37,1.7107
2911,2.8,2.2,0.7,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3627,0.0764,20.19,4.95,2.1747,0.0,62.0,3.97,3.219,0.0,7.8,1.757,6.0,3.88,1.32,1.6583
1146,2.6,1.8,0.65,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4261,0.0665,20.63,3.78,2.4648,0.0,47.0,3.7,3.2005,0.0,6.042,1.8238,8.0,3.65,1.36,1.6481
2514,2.8,2.0,0.7,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3688,0.0602,22.69,3.75,3.0294,0.0,48.0,3.51,3.1997,0.0,7.597,2.257,21.0,3.51,1.46,1.5005
1539,2.6,2.0,0.7,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4474,0.0624,22.72,3.32,3.1512,0.0,16.0,3.32,3.196,0.0,6.02,1.7623,2.0,3.32,1.53,1.7122
2803,2.8,2.2,0.65,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.388,0.0714,18.09,3.75,2.7542,0.0,33.0,3.47,3.1875,0.0,6.936,1.8288,6.0,3.54,1.32,1.6502
1939,2.6,2.2,0.7,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3996,0.0695,20.62,4.39,2.2988,0.0,53.0,3.64,3.185,0.0,7.128,1.6513,3.0,3.68,1.35,1.6824
1252,2.6,1.8,0.7,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4035,0.0706,21.52,4.07,2.2522,0.0,52.0,3.68,3.1798,0.0,6.462,1.611,8.0,3.67,1.41,1.631
2910,2.8,2.2,0.7,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3622,0.0544,21.44,3.76,3.3757,0.0,44.0,3.47,3.1713,0.0,6.632,2.3628,29.0,3.48,1.34,1.4043
2767,2.8,2.2,0.65,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3844,0.075,18.19,3.96,2.6422,0.0,36.0,3.63,3.1679,0.0,6.362,1.9217,7.0,3.59,1.26,1.6293
2187,2.8,1.8,0.7,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4267,0.0593,22.66,3.48,3.0141,0.0,20.0,3.48,3.1621,0.0,6.818,2.0569,2.0,3.48,1.5,1.6891
2875,2.8,2.2,0.7,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3705,0.0685,20.35,4.86,2.3851,0.0,52.0,3.83,3.1616,0.0,7.411,1.9782,6.0,3.83,1.28,1.632
2791,2.8,2.2,0.65,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3892,0.0633,19.86,4.17,2.0539,0.0,50.0,3.67,3.1545,0.0,5.929,1.5574,2.0,3.74,1.32,1.674
2082,2.8,1.8,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4075,0.0701,20.05,3.81,2.213,0.0,42.0,3.68,3.148,0.0,6.738,1.9308,9.0,3.73,1.34,1.6062
822,2.4,2.2,0.65,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4678,0.0766,20.39,3.07,3.3481,0.0,12.0,3.07,3.1361,0.0,5.471,1.6359,4.0,3.07,1.35,1.6684
2835,2.8,2.2,0.7,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4315,0.0704,22.52,3.38,3.1186,0.0,20.0,3.38,3.1346,0.0,6.223,2.0698,7.0,3.38,1.46,1.6267
2584,2.8,2.0,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3832,0.0629,21.38,4.13,2.4404,0.0,56.0,3.81,3.1345,0.0,6.769,1.9901,9.0,3.82,1.35,1.5922
1459,2.6,2.0,0.65,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4477,0.0707,20.89,3.54,2.9885,0.0,31.0,3.37,3.1334,0.0,5.726,1.5997,6.0,3.36,1.35,1.641
2908,2.8,2.2,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4017,0.0702,21.29,4.07,2.1491,0.0,57.0,3.79,3.132,0.0,6.631,1.8015,3.0,3.76,1.43,1.6565
2154,2.8,1.8,0.65,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4091,0.0689,20.33,3.9,2.1756,0.0,42.0,3.81,3.1307,0.0,6.558,1.9353,5.0,3.8,1.37,1.6381
2178,2.8,1.8,0.7,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4,0.0618,22.58,3.82,2.6932,0.0,29.0,3.58,3.1252,0.0,6.037,1.9499,1.0,3.63,1.43,1.6726
2118,2.8,1.8,0.65,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.404,0.0683,20.18,3.97,2.2159,0.0,48.0,3.8,3.1243,0.0,7.065,2.0792,10.0,3.83,1.34,1.5833
2182,2.8,1.8,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3516,0.0715,21.33,5.46,1.8421,0.0,62.0,4.02,3.1242,0.0,8.409,1.8749,8.0,4.02,1.29,1.5876
2109,2.8,1.8,0.65,12,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3694,0.0745,20.12,4.1,2.0884,0.0,49.0,3.88,3.1212,0.0,7.251,2.0424,14.0,3.91,1.32,1.5314
784,2.4,2.2,0.65,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4549,0.0713,20.68,3.55,2.7366,0.0,30.0,3.35,3.1129,0.0,5.494,1.3754,4.0,3.33,1.31,1.6529
921,2.4,2.2,0.7,12,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4077,0.0712,21.93,3.25,3.2858,0.0,31.0,3.08,3.1114,0.0,5.992,1.8886,24.0,3.05,1.41,1.438
1903,2.6,2.2,0.7,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3863,0.0733,20.7,4.52,2.1574,0.0,52.0,3.85,3.1044,0.0,5.708,1.6115,7.0,3.78,1.35,1.5981
2479,2.8,2.0,0.65,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3682,0.0689,19.15,4.47,1.769,0.0,57.0,3.93,3.1019,0.0,6.334,1.6994,9.0,3.92,1.25,1.5714
2874,2.8,2.2,0.7,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3756,0.0563,21.45,3.6,3.6174,0.0,40.0,3.35,3.0998,0.0,7.241,2.4093,32.0,3.38,1.33,1.3426
1495,2.6,2.0,0.65,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4204,0.0703,20.83,3.78,2.6257,0.0,36.0,3.51,3.0965,0.0,5.849,1.5413,5.0,3.54,1.3,1.6244
1615,2.6,2.0,0.7,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3673,0.0694,21.9,4.63,2.0865,0.0,58.0,3.79,3.0953,0.0,7.149,1.7301,8.0,3.81,1.3,1.5778
1821,2.6,2.2,0.65,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4056,0.0819,19.75,3.67,2.6457,0.0,33.0,3.5,3.0918,0.0,6.155,1.8354,4.0,3.49,1.36,1.6276
451,2.4,2.0,0.65,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4804,0.0705,21.38,3.46,2.7018,0.0,31.0,3.27,3.0911,0.0,5.178,1.4679,7.0,3.27,1.37,1.6197
856,2.4,2.2,0.65,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4515,0.0791,20.48,3.28,3.0091,0.0,22.0,3.19,3.0815,0.0,5.37,1.4567,4.0,3.24,1.39,1.6362
1858,2.6,2.2,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3878,0.0726,20.51,4.67,2.1405,0.0,52.0,3.84,3.0773,0.0,6.544,1.6999,5.0,3.81,1.26,1.605
172,2.4,1.8,0.65,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5034,0.0713,22.32,3.47,2.9427,0.0,25.0,3.27,3.0756,0.0,4.963,1.6208,6.0,3.28,1.35,1.6288
64,2.4,1.8,0.6,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5308,0.0747,21.36,3.51,3.202,0.0,34.0,3.4,3.0741,0.0,5.533,1.7809,14.0,3.41,1.29,1.5563
2547,2.8,2.0,0.7,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4301,0.0586,22.49,3.4,3.1259,0.0,28.0,3.4,3.0691,0.0,5.917,2.0251,7.0,3.4,1.49,1.5936
1000,2.6,1.8,0.6,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5151,0.0687,21.38,3.63,3.5921,0.0,33.0,3.48,3.068,0.0,6.614,2.1535,21.0,3.46,1.24,1.4785
2755,2.8,2.2,0.65,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3693,0.0832,20.21,4.59,1.9621,0.0,53.0,3.83,3.0677,0.0,6.822,1.7253,9.0,3.89,1.31,1.5546
1576,2.6,2.0,0.7,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.403,0.0743,22,4.15,2.0446,0.0,49.0,3.78,3.0635,0.0,6.725,1.7454,8.0,3.75,1.38,1.5726
1783,2.6,2.2,0.65,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3975,0.0834,20.16,4.12,2.5867,0.0,46.0,3.6,3.0585,0.0,6.268,1.7044,7.0,3.63,1.3,1.5785
2478,2.8,2.0,0.65,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.416,0.0721,20.15,3.9,2.287,0.0,43.0,3.8,3.0532,0.0,7.05,2.0362,9.0,3.79,1.34,1.5614
882,2.4,2.2,0.7,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4379,0.0673,23.23,3.53,2.753,0.0,30.0,3.34,3.0472,0.0,5.997,1.7126,6.0,3.35,1.45,1.595
2398,2.8,2.0,0.65,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3922,0.0701,19.15,4.31,2.0089,0.0,54.0,3.86,3.045,0.0,7.372,1.7992,10.0,3.85,1.24,1.5402
2551,2.8,2.0,0.7,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3432,0.0761,21.46,5.84,1.3939,0.0,76.0,4.16,3.0437,0.0,8.094,1.8357,10.0,4.22,1.25,1.5248
1750,2.6,2.2,0.65,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4194,0.0765,18.82,3.71,2.8129,0.0,36.0,3.49,3.0416,0.0,6.594,1.7409,13.0,3.5,1.28,1.5166
823,2.4,2.2,0.65,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4456,0.0832,19.18,3.41,2.9061,0.0,28.0,3.21,3.0393,0.0,4.816,1.463,11.0,3.24,1.24,1.5433
1929,2.6,2.2,0.7,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3825,0.0689,21.34,3.51,3.2658,0.0,42.0,3.3,3.0331,0.0,5.692,2.1069,28.0,3.28,1.34,1.3513
603,2.4,2.0,0.7,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4663,0.0694,23.04,3.17,2.8775,0.0,20.0,3.17,3.0324,0.0,5.485,1.6654,2.0,3.17,1.52,1.6361
1171,2.6,1.8,0.65,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4621,0.0798,21.55,3.62,2.6106,0.0,32.0,3.45,3.0319,0.0,5.47,1.6,5.0,3.43,1.32,1.6046
2830,2.8,2.2,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3741,0.0742,20.21,4.54,2.3058,0.0,50.0,3.78,3.0301,0.0,6.522,2.0111,7.0,3.79,1.23,1.5573
2260,2.8,1.8,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3857,0.0708,21.35,4.2,1.9084,0.0,53.0,3.87,3.0282,0.0,7.017,1.8482,4.0,3.86,1.41,1.5898
895,2.4,2.2,0.7,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.422,0.0757,20.82,3.96,2.2928,0.0,40.0,3.52,3.0261,0.0,5.495,1.4632,4.0,3.54,1.34,1.5997
2506,2.8,2.0,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3486,0.0667,21.43,5.19,1.7175,0.0,63.0,4,3.025,0.0,6.539,1.856,8.0,4.07,1.26,1.5371
2872,2.8,2.2,0.7,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3868,0.0738,21.31,3.97,2.2215,0.0,50.0,3.75,3.0245,0.0,6.621,1.9749,3.0,3.71,1.35,1.5983
2512,2.8,2.0,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3854,0.0708,21.21,4.26,2.394,0.0,52.0,3.81,3.0232,0.0,7.959,2.1185,5.0,3.84,1.35,1.5772
2262,2.8,1.8,0.7,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3664,0.0703,22.5,3.89,3.118,0.0,50.0,3.6,3.0201,0.0,7.639,2.3592,29.0,3.61,1.35,1.33
234,2.4,1.8,0.7,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4397,0.0686,23,3.54,2.6644,0.0,27.0,3.38,3.0171,0.0,5.581,1.7051,1.0,3.38,1.41,1.6305
1540,2.6,2.0,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4058,0.0718,21.65,3.91,2.2002,0.0,46.0,3.63,3.0167,0.0,6.127,1.627,5.0,3.65,1.36,1.5801
786,2.4,2.2,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4701,0.07,20.04,3.03,3.2495,0.0,13.0,3.02,3.0144,0.0,5.492,1.7124,5.0,3.02,1.35,1.5982
967,2.4,2.2,0.7,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4092,0.0754,20.91,4.28,2.0883,0.0,44.0,3.67,3.0111,0.0,5.367,1.4435,6.0,3.62,1.28,1.5683
2839,2.8,2.2,0.7,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3652,0.0772,20.07,5.01,1.7787,0.0,61.0,3.97,3.0103,0.0,6.654,1.6743,6.0,3.91,1.27,1.5547
244,2.4,1.8,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4347,0.0596,22.04,3.81,2.0599,0.0,38.0,3.51,3.0097,0.0,4.926,1.4015,2.0,3.53,1.33,1.6153
2722,2.8,2.2,0.65,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3921,0.0772,18.21,3.8,2.566,0.0,33.0,3.63,3.0086,0.0,6.638,1.8657,7.0,3.64,1.3,1.5519
523,2.4,2.0,0.65,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4463,0.0733,21.25,3.71,2.4754,0.0,33.0,3.43,3.0058,0.0,5.11,1.393,2.0,3.43,1.29,1.6168
1867,2.6,2.2,0.7,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3791,0.0675,20.42,4.39,2.4153,0.0,47.0,3.71,3.0055,0.0,7.324,1.7649,6.0,3.72,1.26,1.5565
2406,2.8,2.0,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4133,0.0662,20.18,4.01,1.8297,0.0,51.0,3.86,3.003,0.0,6.668,1.9136,5.0,3.87,1.35,1.5755
1036,2.6,1.8,0.6,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5186,0.0795,21.02,3.63,3.3815,0.0,37.0,3.41,2.9968,0.0,5.604,2.0695,22.0,3.38,1.23,1.434
1902,2.6,2.2,0.7,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3906,0.0732,22,3.62,3.1176,0.0,43.0,3.35,2.9962,0.0,6.91,2.2313,29.0,3.34,1.33,1.3253
2188,2.8,1.8,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3958,0.0755,21.38,4.21,2.0592,0.0,48.0,3.81,2.9914,0.0,6.863,1.9276,9.0,3.81,1.29,1.5244
28,2.4,1.8,0.6,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5352,0.0686,21.64,3.48,3.2363,0.0,33.0,3.31,2.9902,0.0,5.993,1.9021,17.0,3.3,1.27,1.4857
1288,2.6,1.8,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4047,0.0629,21.87,4.08,1.9644,0.0,43.0,3.69,2.9846,0.0,6.317,1.6855,6.0,3.7,1.32,1.5537
775,2.4,2.2,0.65,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4504,0.083,20.8,3.53,2.6941,0.0,26.0,3.33,2.9809,0.0,5.045,1.5241,7.0,3.36,1.28,1.5556
1570,2.6,2.0,0.7,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3639,0.0763,21.63,5.18,1.8648,0.0,65.0,4.02,2.9803,0.0,6.509,1.654,6.0,3.95,1.25,1.5393
2871,2.8,2.2,0.7,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4301,0.0648,22.7,3.38,3.0646,0.0,22.0,3.38,2.9803,0.0,6.943,2.0938,3.0,3.38,1.46,1.5892
1182,2.6,1.8,0.65,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4273,0.0646,20.34,3.73,2.2826,0.0,38.0,3.64,2.9802,0.0,6.285,1.8304,8.0,3.63,1.35,1.5383
1543,2.6,2.0,0.7,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3807,0.0703,21.74,4.78,1.9875,0.0,61.0,3.93,2.9798,0.0,7.049,1.8356,7.0,3.86,1.25,1.5341
2218,2.8,1.8,0.7,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3384,0.0701,21.43,5.63,1.5917,0.0,72.0,4.07,2.9742,0.0,7.705,1.8533,9.0,4.06,1.24,1.4986
55,2.4,1.8,0.6,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5365,0.0719,21.65,3.44,3.4466,0.0,28.0,3.25,2.974,0.0,5.674,1.933,19.0,3.27,1.31,1.458
892,2.4,2.2,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4444,0.0701,21.83,3.63,2.4621,0.0,32.0,3.47,2.9632,0.0,5.264,1.5895,5.0,3.43,1.32,1.5649
2191,2.8,1.8,0.7,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3332,0.0695,21.55,5.55,1.3518,0.0,64.0,4.04,2.9629,0.0,7.052,1.7985,10.0,4.07,1.22,1.4814
1890,2.6,2.2,0.7,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3965,0.0641,22.77,3.82,2.3393,0.0,39.0,3.61,2.9619,0.0,6.851,1.9552,7.0,3.65,1.33,1.5299
2836,2.8,2.2,0.7,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3987,0.07,21.19,4.03,2.1984,0.0,44.0,3.76,2.9602,0.0,7.609,1.9651,5.0,3.74,1.36,1.5497
2074,2.8,1.8,0.65,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3948,0.0756,20.09,4.51,1.646,0.0,64.0,4.01,2.96,0.0,6.96,1.8404,11.0,4.05,1.17,1.4884
1101,2.6,1.8,0.65,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4321,0.0632,20.82,3.81,2.252,0.0,36.0,3.71,2.9594,0.0,6.525,1.8888,8.0,3.69,1.31,1.5293
2227,2.8,1.8,0.7,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3451,0.0718,21.3,5.54,1.5139,0.0,71.0,4.05,2.959,0.0,6.967,1.8174,9.0,4.12,1.2,1.493
487,2.4,2.0,0.65,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4511,0.0792,20.95,3.38,2.797,0.0,24.0,3.24,2.9582,0.0,5.192,1.4788,8.0,3.25,1.28,1.5344
777,2.4,2.2,0.65,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4607,0.0785,20.01,3.13,3.2807,0.0,15.0,3.12,2.9581,0.0,5.799,1.7768,8.0,3.12,1.24,1.5373
2253,2.8,1.8,0.7,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3575,0.0633,22.47,3.77,3.4701,0.0,51.0,3.54,2.9573,0.0,10.038,2.685,35.0,3.56,1.32,1.2359
1831,2.6,2.2,0.65,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4242,0.0899,18.38,3.52,2.844,0.0,30.0,3.36,2.9567,0.0,5.998,1.7538,5.0,3.34,1.27,1.5556
2332,2.8,2.0,0.6,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.487,0.0697,20.02,3.71,3.7674,0.0,35.0,3.57,2.9567,0.0,6.751,2.426,24.0,3.57,1.2,1.3844
2865,2.8,2.2,0.7,12,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3819,0.0689,21.67,3.71,3.5215,0.0,52.0,3.48,2.9555,0.0,6.775,2.4939,38.0,3.45,1.3,1.2123
1242,2.6,1.8,0.7,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4127,0.0721,22.83,3.74,2.6827,0.0,35.0,3.56,2.9532,0.0,6.272,1.9154,10.0,3.55,1.35,1.5004
787,2.4,2.2,0.65,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4321,0.0724,19.32,3.47,2.9191,0.0,18.0,3.3,2.9491,0.0,5.154,1.6343,8.0,3.31,1.25,1.5242
918,2.4,2.2,0.7,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4373,0.0645,22.88,3.51,2.6956,0.0,24.0,3.38,2.9489,0.0,5.259,1.6906,3.0,3.36,1.42,1.5756
991,2.6,1.8,0.6,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5292,0.0663,21.24,3.6,3.5086,0.0,35.0,3.43,2.9482,0.0,6.343,2.2027,22.0,3.43,1.2,1.4129
2469,2.8,2.0,0.65,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3747,0.0749,20.07,4.19,1.6338,0.0,66.0,3.95,2.9469,0.0,7.082,1.9956,10.0,3.95,1.29,1.4859
1612,2.6,2.0,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3946,0.0677,21.88,4.2,2.1046,0.0,49.0,3.76,2.9454,0.0,5.996,1.7979,4.0,3.81,1.27,1.5511
1900,2.6,2.2,0.7,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4056,0.071,21.62,4.1,1.9955,0.0,53.0,3.77,2.9453,0.0,6.224,1.6727,5.0,3.78,1.32,1.5443
1215,2.6,1.8,0.7,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4308,0.0597,22.84,3.36,2.7275,0.0,28.0,3.36,2.9447,0.0,5.819,1.837,5.0,3.36,1.43,1.5516
2827,2.8,2.2,0.7,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3455,0.0782,21.26,5.64,1.4841,0.0,71.0,4.01,2.9399,0.0,8.029,1.7792,9.0,4.12,1.25,1.4836
2539,2.8,2.0,0.7,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3604,0.0753,21.36,5.09,1.581,0.0,69.0,4,2.9375,0.0,6.868,1.7818,10.0,4.02,1.3,1.4769
1566,2.6,2.0,0.7,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4063,0.0635,22.8,3.88,2.4036,0.0,39.0,3.66,2.9371,0.0,6.7,2.0004,12.0,3.6,1.34,1.4704
558,2.4,2.0,0.7,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4284,0.0641,23.18,3.61,2.6132,0.0,32.0,3.47,2.9364,0.0,5.776,1.7627,8.0,3.46,1.42,1.5167
2299,2.8,2.0,0.6,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4434,0.0817,18.73,3.67,3.3399,0.0,36.0,3.5,2.9359,0.0,7.062,2.3157,20.0,3.46,1.16,1.401
238,2.4,1.8,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3855,0.0811,21.85,4.9,1.6161,0.0,56.0,3.79,2.9348,0.0,6.08,1.2275,0.0,3.84,1.3,1.5831
1209,2.6,1.8,0.7,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3833,0.0618,23.04,3.73,3.0056,0.0,51.0,3.5,2.9323,0.0,6.577,2.1669,29.0,3.49,1.29,1.2911
1534,2.6,2.0,0.7,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3694,0.0712,21.82,5.09,1.6265,0.0,64.0,3.92,2.9316,0.0,6.699,1.6562,8.0,3.96,1.21,1.4966
